Time [s],Channel 0,Channel 1
3.559289417,0,0
3.559291542,1,0
3.559292542,0,0
3.559293667,1,0
3.559294667,0,0
3.559295750,1,0
3.559296792,0,0
3.559297875,1,0
3.559298875,0,0
3.559299958,1,0
3.559301000,0,0
3.559302083,1,0
3.559303083,0,0
3.559303167,0,1
3.559304208,1,1
3.559305208,0,1
3.559305250,0,0
3.559306292,1,0
3.559307333,0,0
3.559308417,1,0
3.559309417,0,0
3.559310542,1,0
3.559311542,0,0
3.559311625,0,1
3.559312625,1,1
3.559313667,0,1
3.559313708,0,0
3.559314750,1,0
3.559315750,0,0
3.559316833,1,0
3.559317875,0,0
3.559318958,1,0
3.559319958,0,0
3.559321083,1,0
3.559322083,0,0
3.559322167,0,1
3.559323167,1,1
3.559324208,0,1
3.559324250,0,0
3.559325292,1,0
3.559326292,0,0
3.559327417,1,0
3.559328417,0,0
3.559329542,1,0
3.559330542,0,0
3.559331625,1,0
3.559332667,0,0
3.559333750,1,0
3.559334750,0,0
3.559335833,1,0
3.559336875,0,0
3.559337958,1,0
3.559338958,0,0
3.559340042,1,0
3.559341083,0,0
3.559342167,1,0
3.559343167,0,0
3.559344292,1,0
3.559345292,0,0
3.559346417,1,0
3.559347417,0,0
3.559348500,1,0
3.559349542,0,0
3.559350625,1,0
3.559351625,0,0
3.559352708,1,0
3.559353750,0,0
3.559354833,1,0
3.559355833,0,0
3.559356958,1,0
3.559357958,0,0
3.559358042,0,1
3.559359083,1,1
3.559360083,0,1
3.559361167,1,1
3.559362167,0,1
3.559362208,0,0
3.559363292,1,0
3.559364417,0,0
3.559365000,0,1
3.559365542,1,1
3.559366542,0,1
3.559367625,1,1
3.559368625,0,1
3.559369750,1,1
3.559370750,0,1
3.559371875,0,0
3.559372833,1,0
3.559373833,1,1
3.559382625,1,0
3.559383667,0,0
3.559385708,1,0
3.559386750,0,0
3.559387875,1,0
3.559388833,0,0
3.559389958,1,0
3.559390958,0,0
3.559392083,1,0
3.559393083,0,0
3.559393167,0,1
3.559394167,1,1
3.559395208,0,1
3.559395250,0,0
3.559396292,1,0
3.559397292,0,0
3.559397375,0,1
3.559398375,1,1
3.559399417,0,1
3.559400500,1,1
3.559401500,0,1
3.559402625,1,1
3.559403625,0,1
3.559404750,1,1
3.559405750,0,0
3.559406875,1,0
3.559408000,0,0
3.559408625,0,1
3.559409083,1,1
3.559410083,0,1
3.559410208,0,0
3.559411208,1,0
3.559412167,0,0
3.559412792,0,1
3.559413333,1,1
3.559414333,0,1
3.559414417,0,0
3.559416500,1,0
3.559417542,0,0
3.559417625,0,1
3.559418625,1,1
3.559419667,0,1
3.559419708,0,0
3.559420750,1,0
3.559421750,0,0
3.559422833,1,0
3.559423875,0,0
3.559424958,1,0
3.559425958,0,0
3.559427042,1,0
3.559428083,0,0
3.559429167,1,0
3.559430167,0,0
3.559431292,1,0
3.559432292,0,0
3.559433417,1,0
3.559434417,0,0
3.559435500,1,0
3.559436542,0,0
3.559437625,1,0
3.559438625,0,0
3.559439708,1,0
3.559440750,0,0
3.559441833,1,0
3.559442833,0,0
3.559443958,1,0
3.559444958,0,0
3.559445042,0,1
3.559446042,1,1
3.559447083,0,1
3.559447125,0,0
3.559448167,1,0
3.559449167,0,0
3.559450292,1,0
3.559451292,0,0
3.559452417,1,0
3.559453417,0,0
3.559454500,1,0
3.559455542,0,0
3.559455625,0,1
3.559456625,1,1
3.559457625,0,1
3.559457708,0,0
3.559458750,1,0
3.559459750,0,0
3.559460833,1,0
3.559461875,0,0
3.559462958,1,0
3.559463958,0,0
3.559465042,1,0
3.559466083,0,0
3.559467167,1,0
3.559468167,0,0
3.559469250,1,0
3.559470292,0,0
3.559471375,1,0
3.559472375,0,0
3.559473500,1,0
3.559474500,0,0
3.559475625,1,0
3.559476625,0,0
3.559476708,0,1
3.559477708,1,1
3.559478708,0,1
3.559478792,0,0
3.559479833,1,0
3.559480833,0,0
3.559481958,1,0
3.559482958,0,0
3.559484042,1,0
3.559485083,0,0
3.559485750,0,1
3.559486167,1,1
3.559487167,0,0
3.559488167,1,0
3.559489292,0,0
3.559489958,0,1
3.559490375,1,1
3.559491375,0,1
3.559492500,1,1
3.559493500,0,1
3.559494583,1,1
3.559495625,0,1
3.559496708,0,0
3.559497708,1,0
3.559498708,1,1
3.559507292,1,0
3.559508250,0,0
3.559510375,1,0
3.559511375,0,0
3.559512458,1,0
3.559513458,0,0
3.559513542,0,1
3.559514583,1,1
3.559515583,0,1
3.559515667,0,0
3.559516708,1,0
3.559517708,0,0
3.559517792,0,1
3.559518792,1,1
3.559519833,0,1
3.559520917,1,1
3.559521917,0,1
3.559523000,1,1
3.559524042,0,1
3.559525125,1,1
3.559526167,0,1
3.559527250,1,1
3.559528250,0,1
3.559529375,1,1
3.559530333,0,1
3.559530375,0,0
3.559531375,1,0
3.559532458,0,0
3.559533167,0,1
3.559533583,1,1
3.559534583,0,1
3.559534667,0,0
3.559535708,1,0
3.559536667,0,0
3.559537333,0,1
3.559537792,1,1
3.559538792,0,1
3.559538875,0,0
3.559541000,1,0
3.559542042,0,0
3.559543125,1,0
3.559544125,0,0
3.559545250,1,0
3.559546250,0,0
3.559547375,1,0
3.559548375,0,0
3.559549458,1,0
3.559550500,0,0
3.559551583,1,0
3.559552583,0,0
3.559552667,0,1
3.559553708,1,1
3.559554667,0,1
3.559554750,0,0
3.559555792,1,0
3.559556792,0,0
3.559557917,1,0
3.559558917,0,0
3.559560000,1,0
3.559561042,0,0
3.559561125,0,1
3.559562125,1,1
3.559563125,0,1
3.559563208,0,0
3.559564250,1,0
3.559565250,0,0
3.559566333,1,0
3.559567375,0,0
3.559568458,1,0
3.559569458,0,0
3.559570583,1,0
3.559571583,0,0
3.559572708,1,0
3.559573667,0,0
3.559574792,1,0
3.559575792,0,0
3.559576917,1,0
3.559577917,0,0
3.559579000,1,0
3.559580042,0,0
3.559581125,1,0
3.559582125,0,0
3.559583208,1,0
3.559584250,0,0
3.559585333,1,0
3.559586333,0,0
3.559587458,1,0
3.559588458,0,0
3.559589583,1,0
3.559590583,0,0
3.559591667,1,0
3.559592708,0,0
3.559593792,1,0
3.559594792,0,0
3.559595875,1,0
3.559596917,0,0
3.559598000,1,0
3.559599000,0,0
3.559600125,1,0
3.559601125,0,0
3.559602250,1,0
3.559603208,0,0
3.559604333,1,0
3.559605375,0,0
3.559606458,1,0
3.559607458,0,0
3.559608583,1,0
3.559609583,0,0
3.559610167,0,1
3.559610667,1,1
3.559611667,0,0
3.559612667,1,0
3.559613792,0,0
3.559614542,0,1
3.559614875,1,1
3.559615917,0,1
3.559617000,1,1
3.559618000,0,1
3.559619125,1,1
3.559620083,0,1
3.559621250,0,0
3.559622208,1,0
3.559623208,1,1
3.559628917,1,0
3.559629917,0,0
3.559632042,1,0
3.559633042,0,0
3.559634125,1,0
3.559635125,0,0
3.559636250,1,0
3.559637250,0,0
3.559638375,1,0
3.559639375,0,0
3.559639458,0,1
3.559640458,1,1
3.559641500,0,1
3.559641542,0,0
3.559642583,1,0
3.559643583,0,0
3.559644667,1,0
3.559645708,0,0
3.559646792,1,0
3.559647833,0,0
3.559647917,1,1
3.559648917,0,1
3.559650000,1,1
3.559651000,0,1
3.559651042,0,0
3.559652000,1,0
3.559653125,0,0
3.559653458,0,1
3.559654250,1,1
3.559655250,0,1
3.559655333,0,0
3.559656375,1,0
3.559657375,0,0
3.559658167,0,1
3.559658458,1,1
3.559659458,0,0
3.559661417,1,0
3.559662542,0,0
3.559663542,1,0
3.559664667,0,0
3.559665667,1,0
3.559666750,0,0
3.559667750,1,0
3.559668875,0,0
3.559669875,1,0
3.559671000,0,0
3.559672000,1,0
3.559673125,0,0
3.559674083,1,0
3.559675208,0,0
3.559676208,1,0
3.559677333,0,0
3.559678292,1,0
3.559679458,0,0
3.559680417,1,0
3.559681542,0,0
3.559682542,1,0
3.559683667,0,0
3.559684625,1,0
3.559685750,0,0
3.559686750,1,0
3.559687875,0,0
3.559688875,1,0
3.559690000,0,0
3.559690958,1,0
3.559692083,0,0
3.559693083,1,0
3.559694208,0,0
3.559695167,1,0
3.559696333,0,0
3.559697333,1,0
3.559698417,0,0
3.559699417,1,0
3.559700542,0,0
3.559701500,1,0
3.559702625,0,0
3.559703625,1,0
3.559704750,0,0
3.559704792,0,1
3.559705750,1,1
3.559706833,0,1
3.559706875,0,0
3.559707833,1,0
3.559709000,0,0
3.559709958,1,0
3.559711083,0,0
3.559712083,1,0
3.559713208,0,0
3.559714167,1,0
3.559715292,0,0
3.559716292,1,0
3.559717417,0,0
3.559718417,1,0
3.559719542,0,0
3.559720500,1,0
3.559721625,0,0
3.559722625,1,0
3.559723750,0,0
3.559724708,1,0
3.559725875,0,0
3.559726875,1,0
3.559727958,0,1
3.559729083,1,1
3.559730208,0,1
3.559731333,1,1
3.559732333,0,0
3.559733417,1,0
3.559734542,0,0
3.559735042,0,1
3.559736667,1,1
3.559737667,0,1
3.559738750,1,1
3.559739750,0,1
3.559740875,1,1
3.559741875,0,1
3.559743000,0,0
3.559743958,1,0
3.559744958,1,1
3.559753917,1,0
3.559754917,0,0
3.559757000,1,0
3.559758042,0,0
3.559759083,1,0
3.559760125,0,0
3.559761208,1,0
3.559762250,0,0
3.559763333,1,0
3.559764375,0,0
3.559764458,0,1
3.559765458,1,1
3.559766458,0,1
3.559766542,0,0
3.559767542,1,0
3.559768583,0,0
3.559768667,0,1
3.559769667,1,1
3.559770667,0,1
3.559771750,1,1
3.559772792,0,1
3.559773917,1,1
3.559774875,0,1
3.559776000,1,1
3.559777042,0,0
3.559778125,1,0
3.559779250,0,0
3.559779750,0,1
3.559780375,1,1
3.559781375,0,1
3.559781458,0,0
3.559782458,1,0
3.559783458,0,0
3.559784167,0,1
3.559784583,1,1
3.559785583,0,1
3.559785667,0,0
3.559787792,1,0
3.559788792,0,0
3.559788875,0,1
3.559789917,1,1
3.559790917,0,1
3.559790958,0,0
3.559792000,1,0
3.559793042,0,0
3.559794125,1,0
3.559795125,0,0
3.559796250,1,0
3.559797250,0,0
3.559798375,1,0
3.559799375,0,0
3.559800458,1,0
3.559801500,0,0
3.559802583,1,0
3.559803583,0,0
3.559804667,1,0
3.559805708,0,0
3.559806792,1,0
3.559807792,0,0
3.559808875,1,0
3.559809917,0,0
3.559811000,1,0
3.559812000,0,0
3.559813125,1,0
3.559814125,0,0
3.559815250,1,0
3.559816250,0,0
3.559816292,0,1
3.559817333,1,1
3.559818333,0,1
3.559818417,0,0
3.559819458,1,0
3.559820458,0,0
3.559821583,1,0
3.559822583,0,0
3.559823667,1,0
3.559824708,0,0
3.559825792,1,0
3.559826792,0,0
3.559826875,0,1
3.559827917,1,1
3.559828875,0,1
3.559828958,0,0
3.559830000,1,0
3.559831000,0,0
3.559832125,1,0
3.559833125,0,0
3.559834208,1,0
3.559835250,0,0
3.559836333,1,0
3.559837333,0,0
3.559838458,1,0
3.559839458,0,0
3.559840583,1,0
3.559841542,0,0
3.559842667,1,0
3.559843667,0,0
3.559844792,1,0
3.559845792,0,0
3.559846875,1,0
3.559847917,0,0
3.559848000,0,1
3.559849000,1,1
3.559850000,0,1
3.559850083,0,0
3.559851125,1,0
3.559852125,0,0
3.559853208,1,0
3.559854250,0,0
3.559855333,1,0
3.559856333,0,0
3.559856917,0,1
3.559857417,1,1
3.559858458,0,0
3.559859583,1,0
3.559860667,0,0
3.559861167,0,1
3.559861792,1,1
3.559862792,0,1
3.559863875,1,1
3.559864875,0,1
3.559866000,1,1
3.559867000,0,1
3.559868125,0,0
3.559869125,1,0
3.559870083,1,1
3.559878542,1,0
3.559879542,0,0
3.559881625,1,0
3.559882667,0,0
3.559883750,1,0
3.559884750,0,0
3.559885833,1,0
3.559886875,0,0
3.559887958,1,0
3.559889000,0,0
3.559889083,0,1
3.559890083,1,1
3.559891083,0,1
3.559891167,0,0
3.559892167,1,0
3.559893208,0,0
3.559894292,1,0
3.559895333,0,0
3.559895417,0,1
3.559896417,1,1
3.559897417,0,1
3.559897500,0,0
3.559898542,1,0
3.559899542,0,0
3.559900125,0,1
3.559900625,1,1
3.559901667,0,0
3.559902750,1,0
3.559903875,0,0
3.559904375,0,1
3.559905000,1,1
3.559906000,0,1
3.559906125,0,0
3.559907083,1,0
3.559908125,0,0
3.559908625,0,1
3.559909208,1,1
3.559910208,0,1
3.559910292,0,0
3.559912458,1,0
3.559913417,0,0
3.559914542,1,0
3.559915542,0,0
3.559916667,1,0
3.559917667,0,0
3.559918750,1,0
3.559919792,0,0
3.559920875,1,0
3.559921875,0,0
3.559922958,1,0
3.559924000,0,0
3.559925083,1,0
3.559926083,0,0
3.559927208,1,0
3.559928208,0,0
3.559929333,1,0
3.559930333,0,0
3.559931417,1,0
3.559932458,0,0
3.559933542,1,0
3.559934542,0,0
3.559935625,1,0
3.559936667,0,0
3.559937750,1,0
3.559938750,0,0
3.559939875,1,0
3.559940875,0,0
3.559942000,1,0
3.559942958,0,0
3.559944083,1,0
3.559945083,0,0
3.559946208,1,0
3.559947208,0,0
3.559948292,1,0
3.559949333,0,0
3.559950417,1,0
3.559951417,0,0
3.559952542,1,0
3.559953542,0,0
3.559954667,1,0
3.559955625,0,0
3.559955708,0,1
3.559956750,1,1
3.559957750,0,1
3.559957833,0,0
3.559958875,1,0
3.559959875,0,0
3.559961000,1,0
3.559961958,0,0
3.559963083,1,0
3.559964083,0,0
3.559965208,1,0
3.559966208,0,0
3.559967292,1,0
3.559968333,0,0
3.559969417,1,0
3.559970417,0,0
3.559971500,1,0
3.559972542,0,0
3.559973625,1,0
3.559974625,0,0
3.559975750,1,0
3.559976750,0,0
3.559977875,1,0
3.559978875,0,0
3.559978958,0,1
3.559979958,1,1
3.559980958,0,1
3.559982083,1,1
3.559983083,0,0
3.559984208,1,0
3.559985292,0,0
3.559985875,0,1
3.559986417,1,1
3.559987417,0,1
3.559988542,1,1
3.559989542,0,1
3.559990625,1,1
3.559991667,0,1
3.559992750,0,0
3.559993750,1,0
3.559994750,1,1
3.560003333,1,0
3.560004292,0,0
3.560006417,1,0
3.560007417,0,0
3.560008500,1,0
3.560009500,0,0
3.560009583,0,1
3.560010625,1,1
3.560011625,0,1
3.560011708,0,0
3.560012708,1,0
3.560013750,0,0
3.560013833,0,1
3.560014833,1,1
3.560015833,0,1
3.560016958,1,1
3.560017958,0,1
3.560019042,1,1
3.560020083,0,1
3.560021167,1,1
3.560022208,0,1
3.560023292,1,1
3.560024292,0,1
3.560025417,1,1
3.560026417,0,0
3.560027500,1,0
3.560028625,0,0
3.560029167,0,1
3.560029750,1,1
3.560030750,0,1
3.560030875,0,0
3.560031875,1,0
3.560032833,0,0
3.560033333,0,1
3.560033958,1,1
3.560035000,0,1
3.560035083,0,0
3.560037167,1,0
3.560038208,0,0
3.560039292,1,0
3.560040292,0,0
3.560041417,1,0
3.560042417,0,0
3.560043542,1,0
3.560044500,0,0
3.560045625,1,0
3.560046625,0,0
3.560047750,1,0
3.560048750,0,0
3.560048833,0,1
3.560049875,1,1
3.560050833,0,1
3.560050917,0,0
3.560051958,1,0
3.560052958,0,0
3.560054083,1,0
3.560055083,0,0
3.560056167,1,0
3.560057208,0,0
3.560057292,0,1
3.560058292,1,1
3.560059292,0,1
3.560059375,0,0
3.560060417,1,0
3.560061417,0,0
3.560062500,1,0
3.560063542,0,0
3.560064625,1,0
3.560065625,0,0
3.560066708,1,0
3.560067750,0,0
3.560067833,0,1
3.560068833,1,1
3.560069875,0,1
3.560069917,0,0
3.560070958,1,0
3.560071958,0,0
3.560073042,1,0
3.560074083,0,0
3.560075167,1,0
3.560076167,0,0
3.560077292,1,0
3.560078292,0,0
3.560079417,1,0
3.560080417,0,0
3.560081500,1,0
3.560082500,0,0
3.560083625,1,0
3.560084625,0,0
3.560085708,1,0
3.560086750,0,0
3.560087833,1,0
3.560088833,0,0
3.560089958,1,0
3.560090958,0,0
3.560092042,1,0
3.560093042,0,0
3.560094167,1,0
3.560095167,0,0
3.560096292,1,0
3.560097292,0,0
3.560098375,1,0
3.560099417,0,0
3.560100500,1,0
3.560101500,0,0
3.560102583,1,0
3.560103625,0,0
3.560103708,0,1
3.560104708,1,1
3.560105708,0,1
3.560106833,1,1
3.560107833,0,0
3.560108958,1,0
3.560110083,0,0
3.560110708,0,1
3.560111167,1,1
3.560112167,0,1
3.560113292,1,1
3.560114292,0,1
3.560115417,1,1
3.560116375,0,1
3.560117542,0,0
3.560118500,1,0
3.560119500,1,1
3.560128458,1,0
3.560129417,0,0
3.560131542,1,0
3.560132542,0,0
3.560133625,1,0
3.560134667,0,0
3.560135750,1,0
3.560136750,0,0
3.560137833,1,0
3.560138875,0,0
3.560138958,0,1
3.560139958,1,1
3.560140958,0,1
3.560141042,0,0
3.560142042,1,0
3.560143083,0,0
3.560143167,0,1
3.560144208,1,1
3.560145167,0,1
3.560146292,1,1
3.560147333,0,1
3.560148417,1,1
3.560149417,0,1
3.560150542,1,1
3.560151500,0,1
3.560151542,0,0
3.560152625,1,0
3.560153750,0,0
3.560154417,0,1
3.560154875,1,1
3.560155875,0,1
3.560155958,0,0
3.560156958,1,0
3.560158000,0,0
3.560158583,0,1
3.560159083,1,1
3.560160083,0,1
3.560160167,0,0
3.560162333,1,0
3.560163292,0,0
3.560164417,1,0
3.560165417,0,0
3.560166542,1,0
3.560167542,0,0
3.560167625,0,1
3.560168667,1,1
3.560169625,0,1
3.560170750,1,1
3.560171750,0,1
3.560172875,1,1
3.560173875,0,1
3.560174958,1,1
3.560175958,0,1
3.560177083,1,1
3.560178083,0,1
3.560179208,1,1
3.560180167,0,1
3.560181292,1,1
3.560182292,0,1
3.560183417,1,1
3.560184417,0,1
3.560185500,1,1
3.560186500,0,1
3.560187625,1,1
3.560188625,0,1
3.560189750,1,1
3.560190750,0,1
3.560191833,1,1
3.560192833,0,1
3.560193958,1,1
3.560194958,0,1
3.560196083,1,1
3.560197042,0,1
3.560198167,1,1
3.560199167,0,1
3.560200292,1,1
3.560201292,0,1
3.560202417,1,1
3.560203375,0,1
3.560203458,0,0
3.560204500,1,0
3.560205500,0,0
3.560205542,0,1
3.560206625,1,1
3.560207625,0,1
3.560208708,1,1
3.560209708,0,1
3.560210833,1,1
3.560211833,0,1
3.560211917,0,0
3.560212958,1,0
3.560213958,0,0
3.560215042,1,0
3.560216042,0,0
3.560217167,1,0
3.560218167,0,0
3.560219292,1,0
3.560220250,0,0
3.560220333,0,1
3.560221375,1,1
3.560222375,0,1
3.560223500,1,1
3.560224500,0,1
3.560224583,0,0
3.560225625,1,0
3.560226625,0,0
3.560227708,1,0
3.560228708,0,0
3.560229833,1,0
3.560230833,0,0
3.560231500,0,1
3.560231917,1,1
3.560232958,0,0
3.560234042,1,0
3.560235167,0,0
3.560235875,0,1
3.560236292,1,1
3.560237292,0,1
3.560238375,1,1
3.560239375,0,1
3.560240500,1,1
3.560241500,0,1
3.560242625,0,0
3.560243583,1,0
3.560244583,1,1
3.560253042,1,0
3.560254000,0,0
3.560256125,1,0
3.560257125,0,0
3.560258250,1,0
3.560259250,0,0
3.560259333,0,1
3.560260333,1,1
3.560261375,0,1
3.560261417,0,0
3.560262458,1,0
3.560263458,0,0
3.560263542,0,1
3.560264583,1,1
3.560265583,0,1
3.560266667,1,1
3.560267708,0,1
3.560268792,1,1
3.560269792,0,1
3.560270875,1,1
3.560271917,0,1
3.560273042,1,1
3.560274000,0,1
3.560275125,1,1
3.560276125,0,0
3.560277125,1,0
3.560278208,0,0
3.560278958,0,1
3.560279333,1,1
3.560280333,0,1
3.560280458,0,0
3.560281458,1,0
3.560282458,0,0
3.560283125,0,1
3.560283542,1,1
3.560284542,0,1
3.560284667,0,0
3.560286792,1,0
3.560287792,0,0
3.560288917,1,0
3.560289917,0,0
3.560291000,1,0
3.560292042,0,0
3.560293125,1,0
3.560294125,0,0
3.560295208,1,0
3.560296250,0,0
3.560297333,1,0
3.560298333,0,0
3.560298417,0,1
3.560299458,1,1
3.560300458,0,1
3.560300500,0,0
3.560301542,1,0
3.560302583,0,0
3.560303667,1,0
3.560304667,0,0
3.560305750,1,0
3.560306792,0,0
3.560306875,0,1
3.560307875,1,1
3.560308917,0,1
3.560308958,0,0
3.560310000,1,0
3.560311000,0,0
3.560312083,1,0
3.560313125,0,0
3.560314208,1,0
3.560315208,0,0
3.560316333,1,0
3.560317333,0,0
3.560318458,1,0
3.560319417,0,0
3.560320542,1,0
3.560321542,0,0
3.560322667,1,0
3.560323667,0,0
3.560324750,1,0
3.560325792,0,0
3.560326875,1,0
3.560327875,0,0
3.560328958,1,0
3.560330000,0,0
3.560331083,1,0
3.560332083,0,0
3.560333208,1,0
3.560334208,0,0
3.560335333,1,0
3.560336333,0,0
3.560337417,1,0
3.560338417,0,0
3.560339542,1,0
3.560340542,0,0
3.560341625,1,0
3.560342667,0,0
3.560343750,1,0
3.560344750,0,0
3.560345833,1,0
3.560346875,0,0
3.560347958,1,0
3.560348958,0,0
3.560350083,1,0
3.560351083,0,0
3.560352208,1,0
3.560353208,0,0
3.560354333,1,0
3.560355333,0,0
3.560355833,0,1
3.560356417,1,1
3.560357417,0,0
3.560358417,1,0
3.560359542,0,0
3.560360208,0,1
3.560360625,1,1
3.560361625,0,1
3.560362750,1,1
3.560363750,0,1
3.560364833,1,1
3.560365833,0,1
3.560366958,0,0
3.560367958,1,0
3.560368958,1,1
3.560374667,1,0
3.560375667,0,0
3.560377750,1,0
3.560378792,0,0
3.560379875,1,0
3.560380875,0,0
3.560382000,1,0
3.560383000,0,0
3.560384083,1,0
3.560385083,0,0
3.560385167,0,1
3.560386208,1,1
3.560387208,0,1
3.560387292,0,0
3.560388292,1,0
3.560389333,0,0
3.560390417,1,0
3.560391458,0,0
3.560392542,1,0
3.560393542,0,0
3.560393625,0,1
3.560393667,1,1
3.560394667,0,1
3.560395750,1,1
3.560396750,0,0
3.560397750,1,0
3.560398875,0,0
3.560399167,0,1
3.560399958,1,1
3.560400958,0,1
3.560401083,0,0
3.560402083,1,0
3.560403083,0,0
3.560403875,0,1
3.560404208,1,1
3.560405208,0,1
3.560407167,1,1
3.560408292,0,1
3.560409292,1,1
3.560410417,0,1
3.560411375,1,1
3.560412500,0,1
3.560413500,1,1
3.560414625,0,1
3.560415625,1,1
3.560416708,0,1
3.560417708,1,1
3.560418833,0,1
3.560419833,1,1
3.560420958,0,1
3.560421917,1,1
3.560423083,0,1
3.560424042,1,1
3.560425167,0,1
3.560426167,1,1
3.560427292,0,1
3.560428292,1,1
3.560429375,0,1
3.560430375,1,1
3.560431500,0,1
3.560432500,1,1
3.560433583,0,1
3.560434583,1,1
3.560435708,0,1
3.560436708,1,1
3.560437833,0,1
3.560438792,1,1
3.560439958,0,0
3.560440917,1,0
3.560442083,0,1
3.560443042,1,1
3.560444167,0,0
3.560445167,1,0
3.560446292,0,0
3.560447250,1,0
3.560448375,0,0
3.560449375,1,0
3.560450500,0,1
3.560451500,1,1
3.560452625,0,0
3.560453583,1,0
3.560454708,0,1
3.560455708,1,1
3.560456833,0,1
3.560457833,1,1
3.560458917,0,0
3.560459917,1,0
3.560461042,0,0
3.560462042,1,0
3.560463125,0,0
3.560464125,1,0
3.560465292,0,0
3.560466250,1,0
3.560467375,0,1
3.560468375,1,1
3.560469500,0,0
3.560470500,1,0
3.560471583,0,1
3.560472583,1,1
3.560473708,0,0
3.560474833,1,0
3.560475917,0,0
3.560476500,0,1
3.560477083,1,1
3.560478083,0,0
3.560479167,1,0
3.560480292,0,0
3.560480792,0,1
3.560482417,1,1
3.560483417,0,1
3.560484500,1,1
3.560485500,0,1
3.560486625,1,1
3.560487625,0,1
3.560488750,0,0
3.560489708,1,0
3.560490708,1,1
3.560499667,1,0
3.560500667,0,0
3.560502750,1,0
3.560503750,0,0
3.560504875,1,0
3.560505875,0,0
3.560506958,1,0
3.560507958,0,0
3.560509083,1,0
3.560510083,0,0
3.560510167,0,1
3.560511208,1,1
3.560512208,0,1
3.560512250,0,0
3.560513292,1,0
3.560514292,0,0
3.560514375,0,1
3.560515417,1,1
3.560516417,0,1
3.560517500,1,1
3.560518542,0,1
3.560519625,1,1
3.560520625,0,1
3.560521750,1,1
3.560522750,0,0
3.560523875,1,0
3.560524958,0,0
3.560525458,0,1
3.560526083,1,1
3.560527083,0,1
3.560527208,0,0
3.560528208,1,0
3.560529167,0,0
3.560529792,0,1
3.560530333,1,1
3.560531333,0,1
3.560531417,0,0
3.560533500,1,0
3.560534542,0,0
3.560534625,0,1
3.560535625,1,1
3.560536667,0,1
3.560536708,0,0
3.560537750,1,0
3.560538750,0,0
3.560539833,1,0
3.560540875,0,0
3.560541958,1,0
3.560542958,0,0
3.560544083,1,0
3.560545083,0,0
3.560546208,1,0
3.560547208,0,0
3.560548292,1,0
3.560549333,0,0
3.560550417,1,0
3.560551417,0,0
3.560552500,1,0
3.560553542,0,0
3.560554625,1,0
3.560555625,0,0
3.560556750,1,0
3.560557750,0,0
3.560558875,1,0
3.560559833,0,0
3.560560958,1,0
3.560561958,0,0
3.560562042,0,1
3.560563042,1,1
3.560564083,0,1
3.560564167,0,0
3.560565167,1,0
3.560566167,0,0
3.560567292,1,0
3.560568292,0,0
3.560569417,1,0
3.560570417,0,0
3.560571500,1,0
3.560572542,0,0
3.560572625,0,1
3.560573625,1,1
3.560574625,0,1
3.560574708,0,0
3.560575750,1,0
3.560576708,0,0
3.560577833,1,0
3.560578833,0,0
3.560579958,1,0
3.560580958,0,0
3.560582042,1,0
3.560583083,0,0
3.560584167,1,0
3.560585167,0,0
3.560586250,1,0
3.560587292,0,0
3.560588375,1,0
3.560589375,0,0
3.560590500,1,0
3.560591500,0,0
3.560592625,1,0
3.560593625,0,0
3.560593667,0,1
3.560594708,1,1
3.560595708,0,1
3.560595792,0,0
3.560596833,1,0
3.560597833,0,0
3.560598958,1,0
3.560599917,0,0
3.560601042,1,0
3.560602042,0,0
3.560602667,0,1
3.560603167,1,1
3.560604167,0,0
3.560605167,1,0
3.560606292,0,0
3.560606750,0,1
3.560607375,1,1
3.560608375,0,1
3.560609500,1,1
3.560610500,0,1
3.560611583,1,1
3.560612625,0,1
3.560613708,0,0
3.560614708,1,0
3.560615708,1,1
3.560624250,1,0
3.560625250,0,0
3.560627375,1,0
3.560628375,0,0
3.560629458,1,0
3.560630458,0,0
3.560630542,0,1
3.560631583,1,1
3.560632583,0,1
3.560632667,0,0
3.560633708,1,0
3.560634708,0,0
3.560634750,0,1
3.560635792,1,1
3.560636833,0,1
3.560637917,1,1
3.560638917,0,1
3.560640000,1,1
3.560641042,0,1
3.560642125,1,1
3.560643125,0,1
3.560644250,1,1
3.560645250,0,1
3.560646333,1,1
3.560647333,0,1
3.560647375,0,0
3.560648333,1,0
3.560649458,0,0
3.560649958,0,1
3.560650583,1,1
3.560651542,0,1
3.560651667,0,0
3.560652708,1,0
3.560653667,0,0
3.560654167,0,1
3.560654792,1,1
3.560655792,0,1
3.560655875,0,0
3.560658000,1,0
3.560659042,0,0
3.560660125,1,0
3.560661125,0,0
3.560662208,1,0
3.560663250,0,0
3.560664333,1,0
3.560665333,0,0
3.560666458,1,0
3.560667458,0,0
3.560668583,1,0
3.560669583,0,0
3.560669667,0,1
3.560670667,1,1
3.560671667,0,1
3.560671750,0,0
3.560672792,1,0
3.560673792,0,0
3.560674917,1,0
3.560675917,0,0
3.560677000,1,0
3.560678042,0,0
3.560678083,0,1
3.560679125,1,1
3.560680125,0,1
3.560680208,0,0
3.560681250,1,0
3.560682208,0,0
3.560683333,1,0
3.560684333,0,0
3.560685458,1,0
3.560686458,0,0
3.560687542,1,0
3.560688583,0,0
3.560689667,1,0
3.560690667,0,0
3.560691750,1,0
3.560692792,0,0
3.560693875,1,0
3.560694875,0,0
3.560696000,1,0
3.560697000,0,0
